hasil
28.4
28.5
27.09
26.57935905456543
26.517314910888672
26.609586715698242
26.748409271240234
26.899742126464844
27.05347442626953
27.206663131713867
27.35845947265625
27.508684158325195
27.657251358032227
27.804183959960938
27.94950294494629
28.093210220336914
28.235315322875977
28.37583351135254
28.514774322509766
28.65217399597168
