hasil
28.5
27.09
27.3
28.0621337890625
27.67894744873047
27.900251388549805
28.22347640991211
28.2054386138916
28.408891677856445
28.624927520751953
28.746305465698242
28.9506778717041
29.157493591308594
29.344274520874023
29.566160202026367
29.793787002563477
30.024072647094727
30.27399253845215
30.533443450927734
30.80301284790039
31.08804702758789
31.38542366027832
31.696081161499023
32.02194595336914
32.362342834472656
32.71807861328125
33.09011459350586
33.4786491394043
33.884376525878906
34.308040618896484
34.75014114379883
